UserId,Password,LotNumber
584126,copart1,44037976
666134,copart1,44038696
711043,copart1,44038906
721184,copart1,44038926
365146,copart6,44039016
584126,copart1,44039406
666134,copart1,44039746
711043,copart1,44041816
721184,copart1,44042576
365146,copart6,44042846
584126,copart1,44043036
666134,copart1,44043996
711043,copart1,44044116
721184,copart1,44044326
365146,copart6,44044466
584126,copart1,44044926
666134,copart1,44045286
711043,copart1,44046156
721184,copart1,44048156
365146,copart6,44048196
584126,copart1,44049206
666134,copart1,44053306
711043,copart1,44055726
721184,copart1,44056856
365146,copart6,44063456
584126,copart1,44067566
666134,copart1,44068106
711043,copart1,44075476
721184,copart1,44084706
365146,copart6,44113506
584126,copart1,44155956
666134,copart1,44156286
711043,copart1,44158906
721184,copart1,44160996
365146,copart6,44177066
584126,copart1,44177866
666134,copart1,44179886
711043,copart1,44186886
721184,copart1,44187056
365146,copart6,44188576
584126,copart1,44188856
666134,copart1,44190306
711043,copart1,44194186
721184,copart1,44194346
365146,copart6,44194386
584126,copart1,44194696
666134,copart1,44195196
711043,copart1,44195496
721184,copart1,44200396
365146,copart6,44201806
584126,copart1,44201916
666134,copart1,44202146
711043,copart1,44202676
721184,copart1,44204346
365146,copart6,44208006
584126,copart1,44209066
666134,copart1,44210686
711043,copart1,44211336
721184,copart1,44219366
365146,copart6,44222266
584126,copart1,44226456
666134,copart1,44239066
711043,copart1,44240146
721184,copart1,44254286
365146,copart6,44260136
584126,copart1,44267686
666134,copart1,44338246
711043,copart1,44338906
721184,copart1,44338946
365146,copart6,44339776
584126,copart1,44339866
666134,copart1,44341336
711043,copart1,44341506
721184,copart1,44341576
365146,copart6,44342076
584126,copart1,44343406
666134,copart1,44343646
711043,copart1,44343676
721184,copart1,44343686
365146,copart6,44345156
584126,copart1,44345466
666134,copart1,44345866
711043,copart1,44346026
721184,copart1,44346226
365146,copart6,44346466
584126,copart1,44349596
666134,copart1,44350416
711043,copart1,44351106
721184,copart1,44351276
365146,copart6,44354076
584126,copart1,44356246
666134,copart1,44356736
711043,copart1,44359076
721184,copart1,44362436
365146,copart6,44365306
584126,copart1,44365906
666134,copart1,44367496
711043,copart1,44389376
721184,copart1,44397416
365146,copart6,44399936
584126,copart1,44404186
666134,copart1,44480466
711043,copart1,44481816
721184,copart1,44483686
365146,copart6,44483846
584126,copart1,44484316
666134,copart1,44485726
711043,copart1,44485886
721184,copart1,44485956
365146,copart6,44486146
584126,copart1,44487996
666134,copart1,44489176
711043,copart1,44491836
721184,copart1,44492836
365146,copart6,44493246
584126,copart1,44504366
666134,copart1,44519136
711043,copart1,44519286
721184,copart1,44525146
365146,copart6,44528086
584126,copart1,44541656
666134,copart1,44618206
711043,copart1,44618736
721184,copart1,44618816
365146,copart6,44618946
584126,copart1,44619236
666134,copart1,44620676
711043,copart1,44621376
721184,copart1,44622286
365146,copart6,44622386
584126,copart1,44622456
666134,copart1,44622596
711043,copart1,44622766
721184,copart1,44623746
365146,copart6,44624216
584126,copart1,44626866
666134,copart1,44628596
711043,copart1,44629686
721184,copart1,44631516
365146,copart6,44633326
584126,copart1,44634016
666134,copart1,44635786
711043,copart1,44635866
721184,copart1,44639556
365146,copart6,44639886
584126,copart1,44642056
666134,copart1,44643966
711043,copart1,44656276
721184,copart1,44663206
365146,copart6,44663456
584126,copart1,44664126
666134,copart1,44746626
711043,copart1,44749736
721184,copart1,44749806
365146,copart6,44751266
584126,copart1,44752146
666134,copart1,44752186
711043,copart1,44752456
721184,copart1,44753186
365146,copart6,44753596
584126,copart1,44754266
666134,copart1,44754906
711043,copart1,44755606
721184,copart1,44756096
365146,copart6,44756976
584126,copart1,44758916
666134,copart1,44762646
711043,copart1,44766296
721184,copart1,44766926
365146,copart6,44767206
584126,copart1,44772156
666134,copart1,44773486
711043,copart1,44775706
721184,copart1,44784556
365146,copart6,44792916
584126,copart1,44849076
666134,copart1,44849606
711043,copart1,44850016
721184,copart1,44860346
365146,copart6,44900656
584126,copart1,44901136
666134,copart1,44901926
711043,copart1,44913496
721184,copart1,45031386
365146,copart6,45031716
584126,copart1,45032596
666134,copart1,45034466
711043,copart1,45034896
721184,copart1,45035236
365146,copart6,45035406
584126,copart1,45036406
666134,copart1,45036856
711043,copart1,45041286
721184,copart1,45044986
365146,copart6,45046246
584126,copart1,45048566
666134,copart1,45049496
711043,copart1,45057306
721184,copart1,45059076
365146,copart6,45068186
584126,copart1,45069956
666134,copart1,45070976
711043,copart1,45075796
721184,copart1,45078076
365146,copart6,45082696
584126,copart1,45172356
666134,copart1,45173656
711043,copart1,45177826
721184,copart1,45178176
365146,copart6,45178426
584126,copart1,45178456
666134,copart1,45179396
711043,copart1,45180216
721184,copart1,45180426
365146,copart6,45181196
584126,copart1,45184136
666134,copart1,45186496
711043,copart1,45188716
721184,copart1,45188996
365146,copart6,45191936
584126,copart1,45193806
666134,copart1,45202906
711043,copart1,45215926
721184,copart1,45311976
365146,copart6,45312136
584126,copart1,45312506
666134,copart1,45312696
711043,copart1,45313356
721184,copart1,45313426
365146,copart6,45313446
584126,copart1,45313616
666134,copart1,45315236
711043,copart1,45315786
721184,copart1,45317126
365146,copart6,45318916
584126,copart1,45323096
666134,copart1,45327026
711043,copart1,45328326
721184,copart1,45330336
365146,copart6,45333986
584126,copart1,45335416
666134,copart1,45339286
711043,copart1,45356476
721184,copart1,45360496
365146,copart6,45364496
584126,copart1,45375366
666134,copart1,45427176
711043,copart1,45430496
721184,copart1,17998347
365146,copart6,17998547
584126,copart1,17998567
666134,copart1,18002927
711043,copart1,18030567
721184,copart1,18031457
365146,copart6,18031567
584126,copart1,18031637
666134,copart1,18031687
711043,copart1,18032347
721184,copart1,18033107
365146,copart6,18033397
584126,copart1,18033627
666134,copart1,18034047
711043,copart1,18034737
721184,copart1,18035737
365146,copart6,18040147
584126,copart1,18040287
666134,copart1,18040887
711043,copart1,18041117
721184,copart1,18042997
365146,copart6,18045087
584126,copart1,18047097
666134,copart1,18047897
711043,copart1,18053217
721184,copart1,18054987
365146,copart6,18073517
584126,copart1,18087057
666134,copart1,18090807
711043,copart1,18093927
721184,copart1,18094177
365146,copart6,18114277
584126,copart1,18168937
666134,copart1,18169147
711043,copart1,18169627
721184,copart1,18170017
365146,copart6,18170067
584126,copart1,18170137
666134,copart1,18170347
711043,copart1,18170507
721184,copart1,18171207
365146,copart6,18171497
584126,copart1,18173487
666134,copart1,18173807
711043,copart1,18174507
721184,copart1,18174667
365146,copart6,18175267
584126,copart1,18175797
666134,copart1,18175997
711043,copart1,18176567
721184,copart1,18176687
365146,copart6,18179267
584126,copart1,18179487
666134,copart1,18180797
711043,copart1,18181257
721184,copart1,18181477
365146,copart6,18184047
584126,copart1,18185367
666134,copart1,18186257
711043,copart1,18189747
721184,copart1,18201537
365146,copart6,18204367
584126,copart1,18215707
666134,copart1,18304797
711043,copart1,18305587
721184,copart1,18305777
365146,copart6,18306397
584126,copart1,18307927
666134,copart1,18308637
711043,copart1,18310017
721184,copart1,18310877
365146,copart6,18311047
584126,copart1,18311467
666134,copart1,18313217
711043,copart1,18314807
721184,copart1,18331477
365146,copart6,18335597
584126,copart1,18338647
666134,copart1,18339927
711043,copart1,18340727
721184,copart1,18343157
365146,copart6,18344117
584126,copart1,18345347
666134,copart1,18359117
711043,copart1,18359757
721184,copart1,18361327
365146,copart6,18362547
584126,copart1,18438007
666134,copart1,18439197
711043,copart1,18439237
721184,copart1,18439307
365146,copart6,18439357
584126,copart1,18439597
666134,copart1,18439777
711043,copart1,18439867
721184,copart1,18440017
365146,copart6,18440087
584126,copart1,18440187
666134,copart1,18441227
711043,copart1,18442397
721184,copart1,18443057
365146,copart6,18443917
584126,copart1,18444027
666134,copart1,18448347
711043,copart1,18449437
721184,copart1,18453317
365146,copart6,18461507
584126,copart1,18476947
666134,copart1,18490107
711043,copart1,18558977
721184,copart1,18559267
365146,copart6,18600217
584126,copart1,18602037
666134,copart1,18638937
711043,copart1,18865367
721184,copart1,26971153
365146,copart6,18072595
584126,copart1,19297515
666134,copart1,31932075
711043,copart1,38260345
721184,copart1,16276666
365146,copart6,21089416
584126,copart1,21337556
666134,copart1,22042416
711043,copart1,22221666
721184,copart1,22949556
365146,copart6,24006596
584126,copart1,26059786
666134,copart1,26299036
711043,copart1,26665466
721184,copart1,26694506
365146,copart6,27588016
584126,copart1,29601346
666134,copart1,31227196
711043,copart1,31904236
721184,copart1,32439396
365146,copart6,32569026
584126,copart1,32571796
666134,copart1,32573136
711043,copart1,32835506
721184,copart1,33121706
365146,copart6,33129126
584126,copart1,33131706
666134,copart1,33139016
711043,copart1,33140136
721184,copart1,33143936
365146,copart6,33611376
584126,copart1,34270136
666134,copart1,34272756
711043,copart1,34415096
721184,copart1,34418476
365146,copart6,34510396
584126,copart1,34510436
666134,copart1,34546846
711043,copart1,34647006
721184,copart1,34781356
365146,copart6,34906276
584126,copart1,34907286
666134,copart1,34908576
711043,copart1,34908706
721184,copart1,34908776
365146,copart6,34946256
584126,copart1,35022546
666134,copart1,35023436
711043,copart1,35136336
721184,copart1,35151346
365146,copart6,35400996
584126,copart1,35406206
666134,copart1,35538496
711043,copart1,35662446
721184,copart1,35662496
365146,copart6,35662536
584126,copart1,35761086
666134,copart1,35762446
711043,copart1,35763116
721184,copart1,35771206
365146,copart6,35888486
584126,copart1,35897556
666134,copart1,35906456
711043,copart1,35916196
721184,copart1,36026736
365146,copart6,36143106
584126,copart1,36143136
666134,copart1,36145196
711043,copart1,36514786
721184,copart1,36514816
365146,copart6,36515796
584126,copart1,36516726
666134,copart1,36517536
711043,copart1,36631126
721184,copart1,36635646
365146,copart6,36665666
584126,copart1,36756276
666134,copart1,36757016
711043,copart1,36758066
721184,copart1,36874376
365146,copart6,36876076
584126,copart1,36878746
666134,copart1,36882636
711043,copart1,36898106
721184,copart1,36903206
365146,copart6,36907056
584126,copart1,36987156
666134,copart1,36987246
711043,copart1,36987456
721184,copart1,36987486
365146,copart6,36987516
584126,copart1,36987956
666134,copart1,36991366
711043,copart1,36996696
721184,copart1,37122836
365146,copart6,37267636
584126,copart1,37282376
666134,copart1,37391526
711043,copart1,37395096
721184,copart1,37396286
365146,copart6,37403716
584126,copart1,37420286
666134,copart1,37526056
711043,copart1,37641456
721184,copart1,37786006
365146,copart6,37936586
584126,copart1,38079906
666134,copart1,38193246
711043,copart1,38193276
721184,copart1,38193356
365146,copart6,38196056
584126,copart1,38314186
666134,copart1,38470096
711043,copart1,38470126
721184,copart1,38470236
365146,copart6,38470256
584126,copart1,38487296
666134,copart1,38487336
711043,copart1,38593676
721184,copart1,38595916
365146,copart6,38597656
584126,copart1,38624206
666134,copart1,38638076
711043,copart1,38848296
721184,copart1,38848696
365146,copart6,38849076
584126,copart1,38849566
666134,copart1,38850556
711043,copart1,38862696
721184,copart1,38973536
365146,copart6,38974436
584126,copart1,39117596
666134,copart1,39150726
711043,copart1,39244926
721184,copart1,39262496
365146,copart6,39274856
584126,copart1,39297356
666134,copart1,39404306
711043,copart1,39520426
721184,copart1,39539586
365146,copart6,39627086
584126,copart1,39645566
666134,copart1,39765216
711043,copart1,39903856
721184,copart1,39909506
365146,copart6,40014526
584126,copart1,40032006
666134,copart1,40036836
711043,copart1,40040726
721184,copart1,40052506
365146,copart6,40154456
584126,copart1,40157076
666134,copart1,40157576
711043,copart1,40160066
721184,copart1,40164696
365146,copart6,40189206
584126,copart1,40206536
666134,copart1,40280756
711043,copart1,40281096
721184,copart1,40325976
365146,copart6,40411946
584126,copart1,40422026
666134,copart1,40445876
711043,copart1,40448466
721184,copart1,40490586
365146,copart6,40553596
584126,copart1,40554066
666134,copart1,40557186
711043,copart1,40560316
721184,copart1,40611616
365146,copart6,40692586
584126,copart1,40701926
666134,copart1,40742016
711043,copart1,40746066
721184,copart1,40832936
365146,copart6,40936766
584126,copart1,40937726
666134,copart1,40940886
711043,copart1,40951906
721184,copart1,40956196
365146,copart6,41081296
584126,copart1,41087026
666134,copart1,41087476
711043,copart1,41088286
721184,copart1,41094786
365146,copart6,41118686
584126,copart1,41134206
666134,copart1,41139596
711043,copart1,41228566
721184,copart1,41229566
365146,copart6,41234376
584126,copart1,41257106
666134,copart1,41486696
711043,copart1,41494476
721184,copart1,41495276
365146,copart6,41495296
584126,copart1,41508346
666134,copart1,41508496
711043,copart1,41512636
721184,copart1,41513256
365146,copart6,41516116
584126,copart1,41559836
666134,copart1,41575756
711043,copart1,42082476
721184,copart1,42118166
365146,copart6,42121936
584126,copart1,42150696
666134,copart1,42233086
711043,copart1,42233196
721184,copart1,42235676
365146,copart6,42236816
584126,copart1,42248086
666134,copart1,42252836
711043,copart1,42372956
721184,copart1,42388746
365146,copart6,42407086
584126,copart1,42428396
666134,copart1,42503476
711043,copart1,42503496
721184,copart1,42508026
365146,copart6,42540896
584126,copart1,42555576
666134,copart1,42561506
711043,copart1,42589546
721184,copart1,42637356
365146,copart6,42639566
584126,copart1,42643246
666134,copart1,42653216
711043,copart1,42663696
721184,copart1,42706466
365146,copart6,42759086
584126,copart1,42786246
666134,copart1,42792536
711043,copart1,42806516
721184,copart1,42811036
365146,copart6,42827156
584126,copart1,42854986
666134,copart1,42933086
711043,copart1,42935426
721184,copart1,42936806
365146,copart6,42956476
584126,copart1,42960756
666134,copart1,42970386
711043,copart1,42972326
721184,copart1,42994646
365146,copart6,43077876
584126,copart1,43078056
666134,copart1,43078126
711043,copart1,43079186
721184,copart1,43084466
365146,copart6,43095696
584126,copart1,43103446
666134,copart1,43207856
711043,copart1,43211996
721184,copart1,43213996
365146,copart6,43214736
584126,copart1,43215716
666134,copart1,43220796
711043,copart1,43246826
721184,copart1,43250956
365146,copart6,43263876
584126,copart1,43335616
666134,copart1,43339486
711043,copart1,43339526
721184,copart1,43344936
365146,copart6,43351096
584126,copart1,43356736
666134,copart1,43372356
711043,copart1,43378006
721184,copart1,43381406
365146,copart6,43461666
584126,copart1,43479566
666134,copart1,43479586
711043,copart1,43490006
721184,copart1,43491446
365146,copart6,43491866
584126,copart1,43492296
666134,copart1,43492686
711043,copart1,43495136
721184,copart1,43498496
365146,copart6,43505396
584126,copart1,43511896
666134,copart1,43533316
711043,copart1,43535546
721184,copart1,43544916
365146,copart6,43556796
584126,copart1,43638346
666134,copart1,43638406
711043,copart1,43639656
721184,copart1,43639826
365146,copart6,43641136
584126,copart1,43642296
666134,copart1,43643936
711043,copart1,43644006
721184,copart1,43644036
365146,copart6,43645006
584126,copart1,43645626
666134,copart1,43645936
711043,copart1,43646186
721184,copart1,43646876
365146,copart6,43648426
584126,copart1,43649486
666134,copart1,43649566
711043,copart1,43657086
721184,copart1,43657336
365146,copart6,43658516
584126,copart1,43659826
666134,copart1,43675226
711043,copart1,43677486
721184,copart1,43688876
365146,copart6,43778696
584126,copart1,43778996
666134,copart1,43781916
711043,copart1,43794626
721184,copart1,43799166
365146,copart6,43803656
584126,copart1,43810686
666134,copart1,43812576
711043,copart1,43820416
721184,copart1,43820616
365146,copart6,43823646
584126,copart1,43832276
666134,copart1,43844796
711043,copart1,43872546
721184,copart1,43908996
365146,copart6,43909576
584126,copart1,43909646
666134,copart1,43909756
711043,copart1,43912296
721184,copart1,43912856
365146,copart6,43913336
584126,copart1,43913366
666134,copart1,43913956
711043,copart1,43914996
721184,copart1,43919086
365146,copart6,43922736
584126,copart1,43928736
666134,copart1,43929416
711043,copart1,43935536
721184,copart1,43941526
365146,copart6,43941896
584126,copart1,43947566
666134,copart1,43954776
711043,copart1,44036736
721184,copart1,44036806
365146,copart6,44037566
584126,copart1,44037916
666134,copart1,44040536
711043,copart1,44043156
721184,copart1,44043296
365146,copart6,44044696
584126,copart1,44045756
666134,copart1,44046736
711043,copart1,44047486
721184,copart1,44051696
365146,copart6,44053646
584126,copart1,44062456
666134,copart1,44075076
711043,copart1,44090166
721184,copart1,44156266
365146,copart6,44162746
584126,copart1,44176156
666134,copart1,44178336
711043,copart1,44186866
721184,copart1,44189316
365146,copart6,44189516
